,,chisqr,redchi,_val,init_value,stderr,correl
0,96,153.03837267412916,1.1336175753639197,"['1.09', '2.42', '2.43']","['0.497', '2.43', '3.07']","['37.3', '0.561', '1.9']","[{'tau1': '0.996', 'tau2': '0.96'} {'A1': '0.996', 'tau2': '0.978'}
 {'A1': '0.96', 'tau1': '0.978'}]"
0,97,174.98264220819573,1.3357453603679064,"['1.68', '2.4', '2.42']","['0.497', '2.43', '3.07']","['8.18', '0.153', '0.234']","[{'tau1': '0.771', 'tau2': '0.175'} {'A1': '0.771', 'tau2': '0.75'}
 {'A1': '0.175', 'tau1': '0.75'}]"
0,98,97.82842507196,0.7038016192227338,"['0.795', '2.01', '5.05']","['0.497', '2.43', '3.07']","['1.11', '1.39', '13.4']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
0,99,114.09587976514706,0.8328166406215114,"['0.136', '0.0465', '2.69']","['0.497', '2.43', '3.07']","['0.0178', '0.0683', '0.0462']","[{'tau1': '0.307', 'tau2': '0.81'} {'A1': '0.307', 'tau2': '0.244'}
 {'A1': '0.81', 'tau1': '0.244'}]"
1,0,124.98496966835758,0.8679511782524831,"['0.612', '2.43', '3.08']","['0.497', '2.43', '3.07']","['5.31', '0.995', '7.65']","[{'tau1': '0.954', 'tau2': '0.998'} {'A1': '0.954', 'tau2': '0.932'}
 {'A1': '0.998', 'tau1': '0.932'}]"
1,1,130.85370494840825,0.9150608737650927,"['0.747', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.65', '0.68', '2.38']","[{'tau1': '0.96', 'tau2': '0.969'} {'A1': '0.96', 'tau2': '0.862'}
 {'A1': '0.969', 'tau1': '0.862'}]"
1,2,105.17060144909333,0.7203465852677625,"['0.714', '2.14', '3.94']","['0.497', '2.43', '3.07']","['2.51', '2.48', '10.4']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
1,3,95.04255071853294,0.6788753622752353,"['0.132', '0.0553', '2.75']","['0.497', '2.43', '3.07']","['0.0123', '0.036', '0.0331']","[{'tau1': '0.238', 'tau2': '0.816'} {'A1': '0.238', 'tau2': '0.19'}
 {'A1': '0.816', 'tau1': '0.19'}]"
1,4,144.87744624201142,1.0060933766806348,"['0.64', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.92', '0.79', '2.19']","[{'tau1': '0.949', 'tau2': '0.978'} {'A1': '0.949', 'tau2': '0.863'}
 {'A1': '0.978', 'tau1': '0.863'}]"
1,5,98.76489502730013,0.7054635359092867,"['0.177', '0.00469', '2.79']","['0.497', '2.43', '3.07']","['0.0112', '0.049', '0.033']","[{'tau1': '0.0006', 'tau2': '0.796'} {'A1': '0.0006', 'tau2': '0.00047'}
 {'A1': '0.796', 'tau1': '0.00047'}]"
1,6,171.6045518707472,1.2257467990767656,"['0.351', '1.52', '2.99']","['0.497', '2.43', '3.07']","['0.163', '0.335', '0.249']","[{'tau1': '0.869', 'tau2': '0.939'} {'A1': '0.869', 'tau2': '0.661'}
 {'A1': '0.939', 'tau1': '0.661'}]"
1,7,92.81706815653294,0.6357333435378969,"['0.652', '2.33', '3.34']","['0.497', '2.43', '3.07']","['1.21', '0.875', '1.96']","[{'tau1': '0.992', 'tau2': '0.994'} {'A1': '0.992', 'tau2': '0.971'}
 {'A1': '0.994', 'tau1': '0.971'}]"
1,8,107.14529437178982,0.7389330646330332,"['0.694', '2.3', '3.46']","['0.497', '2.43', '3.07']","['0.939', '0.725', '2.02']","[{'tau1': '0.99', 'tau2': '0.992'} {'A1': '0.99', 'tau2': '0.966'}
 {'A1': '0.992', 'tau1': '0.966'}]"
1,9,103.97664202683517,0.7121687810057203,"['0.564', '2.43', '3.08']","['0.497', '2.43', '3.07']","['1.47', '0.489', '1.72']","[{'tau1': '0.845', 'tau2': '0.979'} {'A1': '0.845', 'tau2': '0.719'}
 {'A1': '0.979', 'tau1': '0.719'}]"
1,10,108.73555605628289,0.7603885038900902,"['0.723', '2.3', '3.54']","['0.497', '2.43', '3.07']","['1.04', '0.793', '2.73']","[{'tau1': '0.992', 'tau2': '0.995'} {'A1': '0.992', 'tau2': '0.975'}
 {'A1': '0.995', 'tau1': '0.975'}]"
1,11,259.7967261164585,1.8556909008318465,"['1.23', '2.41', '2.43']","['0.497', '2.43', '3.07']","['5.86', '0.14', '0.307']","[{'tau1': '0.914', 'tau2': '0.5'} {'A1': '0.914', 'tau2': '0.783'}
 {'A1': '0.5', 'tau1': '0.783'}]"
1,12,142.4615233673914,0.9757638586807631,"['0.725', '2.14', '3.99']","['0.497', '2.43', '3.07']","['1.32', '1.3', '5.89']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
1,13,124.96900365656167,0.8559520798394635,"['0.621', '2.24', '3.48']","['0.497', '2.43', '3.07']","['1.37', '1.19', '2.65']","[{'tau1': '0.995', 'tau2': '0.997'} {'A1': '0.995', 'tau2': '0.986'}
 {'A1': '0.997', 'tau1': '0.986'}]"
1,14,115.52786430278508,0.7967438917433454,"['0.567', '2.23', '3.4']","['0.497', '2.43', '3.07']","['0.942', '0.859', '1.52']","[{'tau1': '0.989', 'tau2': '0.993'} {'A1': '0.989', 'tau2': '0.965'}
 {'A1': '0.993', 'tau1': '0.965'}]"
1,15,124.4847897757895,0.858515791557169,"['0.711', '2.43', '3.08']","['0.497', '2.43', '3.07']","['1.29', '0.512', '1.85']","[{'tau1': '0.916', 'tau2': '0.959'} {'A1': '0.916', 'tau2': '0.767'}
 {'A1': '0.959', 'tau1': '0.767'}]"
1,16,96.57579715938999,0.6614780627355479,"['0.386', '2.23', '3.2']","['0.497', '2.43', '3.07']","['0.755', '0.779', '0.758']","[{'tau1': '0.969', 'tau2': '0.986'} {'A1': '0.969', 'tau2': '0.915'}
 {'A1': '0.986', 'tau1': '0.915'}]"
1,17,101.30444827722565,0.6938660840905866,"['0.617', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.78', '0.702', '1.98']","[{'tau1': '0.955', 'tau2': '0.985'} {'A1': '0.955', 'tau2': '0.89'}
 {'A1': '0.985', 'tau1': '0.89'}]"
1,18,109.04405828377952,0.7520279881639967,"['0.644', '2.27', '3.46']","['0.497', '2.43', '3.07']","['1.19', '1.02', '2.27']","[{'tau1': '0.994', 'tau2': '0.996'} {'A1': '0.994', 'tau2': '0.98'}
 {'A1': '0.996', 'tau1': '0.98'}]"
1,19,131.92443220008016,0.9098236703453805,"['0.729', '2.29', '3.58']","['0.497', '2.43', '3.07']","['1.42', '1.08', '4.12']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.987'}
 {'A1': '0.997', 'tau1': '0.987'}]"
1,20,109.93137929550593,0.7529546527089448,"['0.548', '2.3', '3.24']","['0.497', '2.43', '3.07']","['1.46', '1.18', '1.67']","[{'tau1': '0.992', 'tau2': '0.993'} {'A1': '0.992', 'tau2': '0.97'}
 {'A1': '0.993', 'tau1': '0.97'}]"
1,21,109.63345268373016,0.7613434214147927,"['0.133', '0.00754', '2.74']","['0.497', '2.43', '3.07']","['0.0119', '0.0466', '0.0319']","[{'tau1': '0.017', 'tau2': '0.799'} {'A1': '0.017', 'tau2': '0.0135'}
 {'A1': '0.799', 'tau1': '0.0135'}]"
1,22,114.60753351070517,0.7849831062377066,"['0.62', '2.43', '3.07']","['0.497', '2.43', '3.07']","['2.09', '0.825', '2.32']","[{'tau1': '0.965', 'tau2': '0.987'} {'A1': '0.965', 'tau2': '0.911'}
 {'A1': '0.987', 'tau1': '0.911'}]"
1,23,111.65236547360078,0.7753636491222277,"['0.707', '2.19', '3.78']","['0.497', '2.43', '3.07']","['1.35', '1.25', '4.61']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
1,24,119.63910858892956,0.8194459492392435,"['0.66', '2.18', '3.67']","['0.497', '2.43', '3.07']","['1.35', '1.36', '3.47']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.999', 'tau1': '0.993'}]"
1,25,127.18446575548901,0.871126477777322,"['0.755', '2.29', '3.64']","['0.497', '2.43', '3.07']","['1.23', '0.97', '4.07']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.987'}
 {'A1': '0.997', 'tau1': '0.987'}]"
1,26,108.71113436713266,0.7445968107337854,"['0.675', '2.21', '3.65']","['0.497', '2.43', '3.07']","['1.01', '0.924', '2.74']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.987'}
 {'A1': '0.997', 'tau1': '0.987'}]"
1,27,120.63164554172272,0.826244147546046,"['0.671', '2.28', '3.47']","['0.497', '2.43', '3.07']","['1.15', '0.931', '2.38']","[{'tau1': '0.993', 'tau2': '0.995'} {'A1': '0.993', 'tau2': '0.977'}
 {'A1': '0.995', 'tau1': '0.977'}]"
1,28,125.1076947986044,0.8688034361014194,"['0.675', '2', '4.12']","['0.497', '2.43', '3.07']","['1.73', '2.06', '7.85']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
1,29,122.37139333018294,0.8439406436564341,"['0.683', '2.22', '3.65']","['0.497', '2.43', '3.07']","['1.14', '1.02', '3.1']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.987'}
 {'A1': '0.997', 'tau1': '0.987'}]"
1,30,131.47425271790758,0.9194003686566963,"['0.554', '2.43', '3.07']","['0.497', '2.43', '3.07']","['2.86', '1.88', '1.86']","[{'tau1': '0.99', 'tau2': '0.982'} {'A1': '0.99', 'tau2': '0.945'}
 {'A1': '0.982', 'tau1': '0.945'}]"
1,31,111.61987030645292,0.7697922090100202,"['0.626', '2.23', '3.5']","['0.497', '2.43', '3.07']","['2.22', '2.02', '4.39']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
1,32,128.87761618241439,0.8888111460856164,"['0.566', '2.25', '3.39']","['0.497', '2.43', '3.07']","['0.654', '0.629', '0.967']","[{'tau1': '0.975', 'tau2': '0.979'} {'A1': '0.975', 'tau2': '0.911'}
 {'A1': '0.979', 'tau1': '0.911'}]"
1,33,125.60781040933988,0.8603274685571224,"['0.622', '2.23', '3.5']","['0.497', '2.43', '3.07']","['1.85', '1.71', '3.6']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.999', 'tau1': '0.993'}]"
1,34,92.33585815921961,0.6367990217877214,"['0.125', '0.0886', '2.83']","['0.497', '2.43', '3.07']","['0.0133', '0.0887', '0.0345']","[{'tau1': '0.513', 'tau2': '0.85'} {'A1': '0.513', 'tau2': '0.426'}
 {'A1': '0.85', 'tau1': '0.426'}]"
1,35,114.38984382842342,0.7888954746787822,"['0.649', '2.31', '3.38']","['0.497', '2.43', '3.07']","['2.71', '1.93', '4.8']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
1,36,123.72511552724646,0.8532766588085963,"['0.738', '2.3', '3.53']","['0.497', '2.43', '3.07']","['0.78', '0.621', '2.02']","[{'tau1': '0.988', 'tau2': '0.989'} {'A1': '0.988', 'tau2': '0.955'}
 {'A1': '0.989', 'tau1': '0.955'}]"
1,37,157.32910274511917,1.0850282947939254,"['0.787', '2.14', '4.36']","['0.497', '2.43', '3.07']","['1.01', '1.04', '7.48']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
1,38,118.60641990417899,0.8123727390697191,"['0.719', '2.27', '3.59']","['0.497', '2.43', '3.07']","['1.15', '0.933', '3.19']","[{'tau1': '0.995', 'tau2': '0.997'} {'A1': '0.995', 'tau2': '0.985'}
 {'A1': '0.997', 'tau1': '0.985'}]"
1,39,139.8848573932865,0.9581154615978527,"['0.646', '2.26', '3.49']","['0.497', '2.43', '3.07']","['2.61', '2.11', '5.45']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
1,40,119.94353280891588,0.8271967779925233,"['0.699', '2.22', '3.7']","['0.497', '2.43', '3.07']","['1.05', '0.953', '3.15']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.987'}
 {'A1': '0.997', 'tau1': '0.987'}]"
1,41,146.39704988908773,1.023755593629984,"['0.642', '2.24', '3.52']","['0.497', '2.43', '3.07']","['1.76', '1.58', '3.67']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.99'}
 {'A1': '0.998', 'tau1': '0.99'}]"
1,42,104.78162909761473,0.7176823910795529,"['0.645', '2.16', '3.68']","['0.497', '2.43', '3.07']","['2.04', '2.06', '5.38']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
1,43,188.87108329216488,1.3300780513532737,"['0.504', '1.7', '3.24']","['0.497', '2.43', '3.07']","['0.179', '0.241', '0.393']","[{'tau1': '0.868', 'tau2': '0.949'} {'A1': '0.868', 'tau2': '0.679'}
 {'A1': '0.949', 'tau1': '0.679'}]"
1,44,104.44908851392785,0.7154047158488209,"['0.562', '2.28', '3.28']","['0.497', '2.43', '3.07']","['3.62', '2.76', '4.92']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
1,45,131.90851629783003,0.9034829883413016,"['0.724', '2.21', '3.78']","['0.497', '2.43', '3.07']","['1.93', '1.85', '6.57']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
1,46,110.12767921053891,0.775547036693936,"['0.738', '2.22', '3.83']","['0.497', '2.43', '3.07']","['1.49', '1.34', '5.78']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
1,47,119.84184287618795,0.8208345402478627,"['0.708', '2.33', '3.4']","['0.497', '2.43', '3.07']","['0.947', '0.695', '1.88']","[{'tau1': '0.987', 'tau2': '0.988'} {'A1': '0.987', 'tau2': '0.952'}
 {'A1': '0.988', 'tau1': '0.952'}]"
1,48,104.90928513871833,0.718556747525468,"['0.673', '2.34', '3.35']","['0.497', '2.43', '3.07']","['1.75', '1.18', '3.1']","[{'tau1': '0.995', 'tau2': '0.997'} {'A1': '0.995', 'tau2': '0.984'}
 {'A1': '0.997', 'tau1': '0.984'}]"
1,49,134.95097792475934,0.930696399481099,"['0.548', '2.43', '3.07']","['0.497', '2.43', '3.07']","['6.67', '3.74', '4.99']","[{'tau1': '0.998', 'tau2': '0.998'} {'A1': '0.998', 'tau2': '0.991'}
 {'A1': '0.998', 'tau1': '0.991'}]"
1,50,92.57955571941187,0.6429135813848047,"['0.561', '2.24', '3.37']","['0.497', '2.43', '3.07']","['1.11', '0.94', '1.72']","[{'tau1': '0.991', 'tau2': '0.995'} {'A1': '0.991', 'tau2': '0.974'}
 {'A1': '0.995', 'tau1': '0.974'}]"
1,51,99.24629374101093,0.6892103732014648,"['0.549', '2.43', '3.07']","['0.497', '2.43', '3.07']","['2.09', '0.988', '1.87']","[{'tau1': '0.972', 'tau2': '0.987'} {'A1': '0.972', 'tau2': '0.922'}
 {'A1': '0.987', 'tau1': '0.922'}]"
1,52,106.1516376561604,0.7270660113435644,"['0.593', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.5', '0.7', '1.46']","[{'tau1': '0.952', 'tau2': '0.975'} {'A1': '0.952', 'tau2': '0.862'}
 {'A1': '0.975', 'tau1': '0.862'}]"
1,53,130.56645800348892,0.8942908082430748,"['0.651', '2.43', '3.08']","['0.497', '2.43', '3.07']","['6.48', '1.9', '8.74']","[{'tau1': '0.992', 'tau2': '0.999'} {'A1': '0.992', 'tau2': '0.985'}
 {'A1': '0.999', 'tau1': '0.985'}]"
1,54,184.80595340236917,1.3014503760730223,"['0.257', '1.02', '2.93']","['0.497', '2.43', '3.07']","['0.0869', '0.352', '0.149']","[{'tau1': '0.901', 'tau2': '0.956'} {'A1': '0.901', 'tau2': '0.768'}
 {'A1': '0.956', 'tau1': '0.768'}]"
1,55,117.16315420306255,0.819322756664773,"['0.12', '0.103', '2.83']","['0.497', '2.43', '3.07']","['0.0146', '0.0759', '0.0386']","[{'tau1': '0.388', 'tau2': '0.834'} {'A1': '0.388', 'tau2': '0.313'}
 {'A1': '0.834', 'tau1': '0.313'}]"
1,56,116.61684468838044,0.8042541012991754,"['0.696', '2.21', '3.72']","['0.497', '2.43', '3.07']","['1.16', '1.05', '3.62']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.99'}
 {'A1': '0.998', 'tau1': '0.99'}]"
1,57,133.19438667918425,0.9122903197204401,"['0.65', '2.32', '3.35']","['0.497', '2.43', '3.07']","['1.35', '1.03', '2.14']","[{'tau1': '0.992', 'tau2': '0.993'} {'A1': '0.992', 'tau2': '0.97'}
 {'A1': '0.993', 'tau1': '0.97'}]"
1,58,129.88053198536636,0.9019481387872664,"['0.729', '2.27', '3.62']","['0.497', '2.43', '3.07']","['1.65', '1.31', '4.97']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.991'}
 {'A1': '0.998', 'tau1': '0.991'}]"
1,59,118.20052262997254,0.8095926207532366,"['0.627', '2.43', '3.07']","['0.497', '2.43', '3.07']","['2.01', '0.824', '2.2']","[{'tau1': '0.965', 'tau2': '0.985'} {'A1': '0.965', 'tau2': '0.906'}
 {'A1': '0.985', 'tau1': '0.906'}]"
1,60,104.98298677187505,0.7190615532320209,"['0.648', '2.21', '3.59']","['0.497', '2.43', '3.07']","['1.42', '1.28', '3.38']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.992'}
 {'A1': '0.998', 'tau1': '0.992'}]"
1,61,99.71548957639669,0.6829828053177855,"['0.689', '2.26', '3.55']","['0.497', '2.43', '3.07']","['1.19', '0.962', '2.96']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.987'}
 {'A1': '0.997', 'tau1': '0.987'}]"
1,62,100.02661008343264,0.6946292366905045,"['0.697', '2.27', '3.55']","['0.497', '2.43', '3.07']","['0.963', '0.776', '2.39']","[{'tau1': '0.993', 'tau2': '0.995'} {'A1': '0.993', 'tau2': '0.977'}
 {'A1': '0.995', 'tau1': '0.977'}]"
1,63,141.84263052055127,0.9782250380727674,"['0.183', '0.489', '2.86']","['0.497', '2.43', '3.07']","['0.0458', '0.3', '0.0965']","[{'tau1': '0.913', 'tau2': '0.968'} {'A1': '0.913', 'tau2': '0.854'}
 {'A1': '0.968', 'tau1': '0.854'}]"
1,64,101.99377846190546,0.6985875237116813,"['0.49', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.64', '0.891', '1.29']","[{'tau1': '0.957', 'tau2': '0.98'} {'A1': '0.957', 'tau2': '0.88'}
 {'A1': '0.98', 'tau1': '0.88'}]"
1,65,118.05630544367322,0.8141814168529188,"['0.645', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.72', '0.875', '1.63']","[{'tau1': '0.974', 'tau2': '0.973'} {'A1': '0.974', 'tau2': '0.895'}
 {'A1': '0.973', 'tau1': '0.895'}]"
1,66,120.34021107276041,0.8242480210463042,"['0.709', '2.24', '3.66']","['0.497', '2.43', '3.07']","['0.817', '0.718', '2.4']","[{'tau1': '0.993', 'tau2': '0.995'} {'A1': '0.993', 'tau2': '0.976'}
 {'A1': '0.995', 'tau1': '0.976'}]"
1,67,107.9572565320238,0.7445328036691297,"['0.545', '2.29', '3.27']","['0.497', '2.43', '3.07']","['4.16', '3.11', '5.39']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
1,68,106.27338993610638,0.7278999310692218,"['0.572', '2.43', '3.08']","['0.497', '2.43', '3.07']","['1.64', '0.508', '1.99']","[{'tau1': '0.855', 'tau2': '0.983'} {'A1': '0.855', 'tau2': '0.747'}
 {'A1': '0.983', 'tau1': '0.747'}]"
1,69,113.60121666933071,0.7780905251324022,"['0.677', '2.26', '3.55']","['0.497', '2.43', '3.07']","['3.85', '3.03', '9.43']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
1,70,132.70987041889242,0.9152404856475339,"['0.737', '2.23', '3.76']","['0.497', '2.43', '3.07']","['0.814', '0.722', '2.91']","[{'tau1': '0.993', 'tau2': '0.996'} {'A1': '0.993', 'tau2': '0.978'}
 {'A1': '0.996', 'tau1': '0.978'}]"
1,71,84.87896302711133,0.5813627604596666,"['0.67', '2.32', '3.38']","['0.497', '2.43', '3.07']","['1.47', '1.03', '2.71']","[{'tau1': '0.995', 'tau2': '0.997'} {'A1': '0.995', 'tau2': '0.984'}
 {'A1': '0.997', 'tau1': '0.984'}]"
1,72,143.12649460981936,0.9939339903459677,"['0.762', '2.13', '4.21']","['0.497', '2.43', '3.07']","['2.09', '2.18', '12.5']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
1,73,142.06306502115874,0.9797452760079913,"['0.835', '2.22', '4.32']","['0.497', '2.43', '3.07']","['2.85', '2.85', '24.1']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
1,74,132.03320603461708,0.9105738347214971,"['0.591', '2.43', '3.07']","['0.497', '2.43', '3.07']","['4.76', '2.5', '3.91']","[{'tau1': '0.996', 'tau2': '0.996'} {'A1': '0.996', 'tau2': '0.984'}
 {'A1': '0.996', 'tau1': '0.984'}]"
1,75,113.77330692060049,0.779269225483565,"['0.653', '2.21', '3.6']","['0.497', '2.43', '3.07']","['1.3', '1.19', '3.18']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.991'}
 {'A1': '0.998', 'tau1': '0.991'}]"
1,76,111.03689781435037,0.7710895681552109,"['0.68', '2.21', '3.68']","['0.497', '2.43', '3.07']","['1.72', '1.56', '4.89']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
1,77,105.8153723643806,0.7451786786223985,"['0.133', '0.0802', '2.75']","['0.497', '2.43', '3.07']","['0.0141', '0.0805', '0.0363']","[{'tau1': '0.467', 'tau2': '0.84'} {'A1': '0.467', 'tau2': '0.383'}
 {'A1': '0.84', 'tau1': '0.383'}]"
1,78,93.00088915120332,0.641385442422092,"['0.578', '2.32', '3.35']","['0.497', '2.43', '3.07']","['0.526', '0.435', '0.761']","[{'tau1': '0.953', 'tau2': '0.966'} {'A1': '0.953', 'tau2': '0.844'}
 {'A1': '0.966', 'tau1': '0.844'}]"
1,79,94.8664449349491,0.6497701707873226,"['0.572', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.45', '0.818', '1.17']","[{'tau1': '0.969', 'tau2': '0.971'} {'A1': '0.969', 'tau2': '0.882'}
 {'A1': '0.971', 'tau1': '0.882'}]"
1,80,141.17735640337486,1.0084096885955347,"['0.782', '2.33', '3.52']","['0.497', '2.43', '3.07']","['0.762', '0.578', '2.22']","[{'tau1': '0.981', 'tau2': '0.98'} {'A1': '0.981', 'tau2': '0.924'}
 {'A1': '0.98', 'tau1': '0.924'}]"
1,81,123.02544914639597,0.8484513734234205,"['0.731', '2.32', '3.49']","['0.497', '2.43', '3.07']","['1.79', '1.23', '4.63']","[{'tau1': '0.996', 'tau2': '0.998'} {'A1': '0.996', 'tau2': '0.989'}
 {'A1': '0.998', 'tau1': '0.989'}]"
1,82,116.7473744829953,0.7996395512533925,"['0.512', '2.43', '3.08']","['0.497', '2.43', '3.07']","['0.613', '0.572', '0.473']","[{'tau1': '0.83', 'tau2': '0.676'} {'A1': '0.83', 'tau2': '0.152'}
 {'A1': '0.676', 'tau1': '0.152'}]"
1,83,111.05002633183544,0.7711807384155239,"['0.705', '2.13', '3.94']","['0.497', '2.43', '3.07']","['2.22', '2.36', '8.75']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
1,84,117.79209813459565,0.8180006814902475,"['0.667', '2.17', '3.73']","['0.497', '2.43', '3.07']","['1.33', '1.29', '3.92']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.999', 'tau1': '0.993'}]"
1,85,136.10222403942464,0.951763804471501,"['0.148', '0.00441', '2.76']","['0.497', '2.43', '3.07']","['0.0131', '0.103', '0.0363']","[{'tau1': '0.000593', 'tau2': '0.798'}
 {'A1': '0.000593', 'tau2': '0.000468'}
 {'A1': '0.798', 'tau1': '0.000468'}]"
1,86,86.92201038235049,0.5953562354955513,"['0.562', '2.43', '3.07']","['0.497', '2.43', '3.07']","['1.62', '0.88', '1.32']","[{'tau1': '0.975', 'tau2': '0.98'} {'A1': '0.975', 'tau2': '0.911'}
 {'A1': '0.98', 'tau1': '0.911'}]"
1,87,128.81046380926358,0.8945171097865526,"['0.689', '2.24', '3.61']","['0.497', '2.43', '3.07']","['0.981', '0.914', '2.46']","[{'tau1': '0.994', 'tau2': '0.995'} {'A1': '0.994', 'tau2': '0.979'}
 {'A1': '0.995', 'tau1': '0.979'}]"
1,88,128.0571186702523,0.8892855463211965,"['0.681', '2.22', '3.65']","['0.497', '2.43', '3.07']","['1.73', '1.5', '4.87']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
1,89,138.2344607434075,0.9599615329403299,"['0.129', '0.036', '2.73']","['0.497', '2.43', '3.07']","['0.0137', '0.0424', '0.0359']","[{'tau1': '0.224', 'tau2': '0.805'} {'A1': '0.224', 'tau2': '0.178'}
 {'A1': '0.805', 'tau1': '0.178'}]"
1,90,109.0488761657724,0.7572838622623084,"['0.623', '2.43', '3.08']","['0.497', '2.43', '3.07']","['1.32', '0.505', '1.62']","[{'tau1': '0.875', 'tau2': '0.966'} {'A1': '0.875', 'tau2': '0.721'}
 {'A1': '0.966', 'tau1': '0.721'}]"
1,91,114.88877543329383,0.7869094207759851,"['0.537', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.682', '0.519', '0.565']","[{'tau1': '0.84', 'tau2': '0.801'} {'A1': '0.84', 'tau2': '0.351'}
 {'A1': '0.801', 'tau1': '0.351'}]"
1,92,108.47896094261878,0.7430065817987588,"['0.736', '2.3', '3.55']","['0.497', '2.43', '3.07']","['0.723', '0.571', '1.96']","[{'tau1': '0.988', 'tau2': '0.991'} {'A1': '0.988', 'tau2': '0.959'}
 {'A1': '0.991', 'tau1': '0.959'}]"
