,,,A1,tau1,tau2
11,40,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,41,_val,0.5001640166282477,2.4234990598507355,3.0779583214009136
11,41,init_value,0.497,2.43,3.07
11,41,stderr,0.20403540612006632,0.1279505422230215,0.14100864085121642
11,41,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
11,42,_val,0.5037937712004201,2.4170803736946938,3.0873898243591915
11,42,init_value,0.497,2.43,3.07
11,42,stderr,0.2195514375976117,0.13995645249477856,0.15662157882998146
11,42,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,43,_val,0.5081064082519877,2.407622582197776,3.0918879838901594
11,43,init_value,0.497,2.43,3.07
11,43,stderr,0.2789795931855448,0.18012513078123824,0.2047960718806037
11,43,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '0.999', 'tau1': '0.998'}"
11,44,_val,0.4740895071149389,2.4898746762768496,3.0111283335970604
11,44,init_value,0.497,2.43,3.07
11,44,stderr,0.40709296011426327,0.2127865237198183,0.2133886323056832
11,44,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,45,_val,0.5019795786605641,2.4233785344271066,3.0759571841610596
11,45,init_value,0.497,2.43,3.07
11,45,stderr,0.25173361078946194,0.15673270274713805,0.17403632301178631
11,45,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,46,_val,0.4897420962554304,2.438694966752676,3.062663739898544
11,46,init_value,0.497,2.43,3.07
11,46,stderr,0.28185643682890116,0.17184622098544503,0.18181825848078348
11,46,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,47,_val,0.5011566301149619,2.4224659029773075,3.082543001903856
11,47,init_value,0.497,2.43,3.07
11,47,stderr,0.22270776613839507,0.14024463090840583,0.15581626501122195
11,47,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,48,_val,0.48972688203417913,2.4452303935068254,3.057252947822829
11,48,init_value,0.497,2.43,3.07
11,48,stderr,0.22292914179687368,0.13273599496784227,0.14163684666991735
11,48,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
11,49,_val,0.48904734765613167,2.450209594119596,3.0491474937803122
11,49,init_value,0.497,2.43,3.07
11,49,stderr,0.35973226404069014,0.2101411166886081,0.22276104300715638
11,49,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,50,_val,0.4922753761036778,2.440393409359366,3.057784189648734
11,50,init_value,0.497,2.43,3.07
11,50,stderr,0.34603684437665266,0.2074777410990455,0.2220220036272108
11,50,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,51,_val,0.4887473490040182,2.448807256297445,3.0492855889585346
11,51,init_value,0.497,2.43,3.07
11,51,stderr,0.49243797798693695,0.2896770669826722,0.3044522422705
11,51,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,52,_val,0.5040316941647367,2.417644370659031,3.087688938286555
11,52,init_value,0.497,2.43,3.07
11,52,stderr,0.24311001083615005,0.15521228363975037,0.17305408371088166
11,52,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,53,_val,0.5100899403730126,2.3985791558899128,3.10201737031091
11,53,init_value,0.497,2.43,3.07
11,53,stderr,0.3892933905307275,0.25833291594488983,0.29416288593010576
11,53,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,54,_val,0.4911079022562306,2.4409386427228417,3.0600495121246016
11,54,init_value,0.497,2.43,3.07
11,54,stderr,0.2914137895228977,0.1757503042747176,0.18700756136122673
11,54,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,55,_val,0.5060560639449905,2.412299611244808,3.0870574576390784
11,55,init_value,0.497,2.43,3.07
11,55,stderr,0.3119079393806548,0.19929831146085525,0.22480587635381327
11,55,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,56,_val,0.5027332712029049,2.416482522443669,3.0849879840502625
11,56,init_value,0.497,2.43,3.07
11,56,stderr,0.19472232478315477,0.12429718916121713,0.13802875364322012
11,56,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,57,_val,0.49332636279232944,2.4372310270846462,3.062016745137311
11,57,init_value,0.497,2.43,3.07
11,57,stderr,0.4087910527176269,0.24828216663581545,0.26520496405515115
11,57,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,58,_val,0.49911761340826044,2.4252264719623944,3.075519160604789
11,58,init_value,0.497,2.43,3.07
11,58,stderr,0.26893276614928635,0.16791575667316436,0.18414101859850998
11,58,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,59,_val,0.4866307036542181,2.4464081736782832,3.046167027709708
11,59,init_value,0.497,2.43,3.07
11,59,stderr,0.3318494440989682,0.1957589165454017,0.20426875267475586
11,59,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,60,_val,0.503979657662351,2.418946748578538,3.0866316881638065
11,60,init_value,0.497,2.43,3.07
11,60,stderr,0.23152816148792732,0.14644980391264417,0.16498081852687843
11,60,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,61,_val,0.5008126407243274,2.4241517417998093,3.075810423611121
11,61,init_value,0.497,2.43,3.07
11,61,stderr,0.24816120743012676,0.1544288144025734,0.17118190618555235
11,61,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,62,_val,0.5133419524811815,2.392322344712091,3.112125313250191
11,62,init_value,0.497,2.43,3.07
11,62,stderr,0.2634150770603307,0.1767326398519257,0.20625149002940654
11,62,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,63,_val,0.5036382003478443,2.412627496601693,3.087970064297034
11,63,init_value,0.497,2.43,3.07
11,63,stderr,0.29491038472170666,0.1902705268492373,0.211034415107525
11,63,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,64,_val,0.5131251686355471,2.3915866350575703,3.1125936996695316
11,64,init_value,0.497,2.43,3.07
11,64,stderr,0.34540013281452653,0.23269899641384514,0.270199591915516
11,64,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,65,_val,0.4848763560479026,2.455298115325454,3.0393604446450917
11,65,init_value,0.497,2.43,3.07
11,65,stderr,0.3299161480665629,0.19002790034263703,0.19714939319960187
11,65,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,66,_val,0.4998203528751981,2.42444353669661,3.079476794810918
11,66,init_value,0.497,2.43,3.07
11,66,stderr,0.26206345402735065,0.1638999490291324,0.1816769205554204
11,66,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,67,_val,0.4850298455776427,2.4459965021666275,3.044289403320894
11,67,init_value,0.497,2.43,3.07
11,67,stderr,0.30661328294253043,0.1810162868176244,0.18771020083620366
11,67,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,68,_val,0.5020750014991624,2.4184899373442277,3.0809754676347447
11,68,init_value,0.497,2.43,3.07
11,68,stderr,0.33174072758193907,0.20996029612825276,0.23257410757484254
11,68,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,69,_val,0.5045645722145511,2.411078490488225,3.0888101973102042
11,69,init_value,0.497,2.43,3.07
11,69,stderr,0.3619367679312497,0.23369072310381786,0.26053609278090273
11,69,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,70,_val,0.5104762122286124,2.4087348088185125,3.102831173675365
11,70,init_value,0.497,2.43,3.07
11,70,stderr,0.21676955949721524,0.1410628869806302,0.1626009767516174
11,70,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,71,_val,0.5082392560376421,2.4063277382766777,3.0999411231603746
11,71,init_value,0.497,2.43,3.07
11,71,stderr,0.21457605455270978,0.14032507671281202,0.159954556196529
11,71,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,72,_val,0.4877314168688742,2.451392679740857,3.0459066130811907
11,72,init_value,0.497,2.43,3.07
11,72,stderr,0.38108159788289986,0.22200370914246917,0.2331835072985498
11,72,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,73,_val,0.4947809397275058,2.434583671387294,3.062203428522622
11,73,init_value,0.497,2.43,3.07
11,73,stderr,0.2852196159197402,0.17382598028465449,0.1863068760278578
11,73,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,74,_val,0.4890670827142405,2.4505264337646144,3.049303153778096
11,74,init_value,0.497,2.43,3.07
11,74,stderr,0.313284249779265,0.18286344981515607,0.19407721692232144
11,74,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,75,_val,0.5132624928564493,2.3906905191110805,3.1144493465241734
11,75,init_value,0.497,2.43,3.07
11,75,stderr,0.5095327499836543,0.34497732367331463,0.3996626699458802
11,75,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,76,_val,0.5082070673423664,2.4030745431937803,3.097704413579069
11,76,init_value,0.497,2.43,3.07
11,76,stderr,0.28829167981208725,0.18944822083347032,0.21446262029121127
11,76,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,77,_val,0.5202477069193772,2.3786350841903325,3.134839068437966
11,77,init_value,0.497,2.43,3.07
11,77,stderr,0.19738780192947683,0.1382196365111898,0.1641824267887777
11,77,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,78,_val,0.5032226388627365,2.414117713074935,3.0857488995830415
11,78,init_value,0.497,2.43,3.07
11,78,stderr,0.3255207024836645,0.20879927011999141,0.23160890858473682
11,78,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,79,_val,0.4908214484691036,2.4419716604983743,3.0602295076032817
11,79,init_value,0.497,2.43,3.07
11,79,stderr,0.24802378208452971,0.14896919814949697,0.15945641891281304
11,79,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
11,80,_val,0.495640385577244,2.4299846620767878,3.0700419349455563
11,80,init_value,0.497,2.43,3.07
11,80,stderr,0.2175053961299869,0.1340670848565071,0.1461070623978623
11,80,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
11,81,_val,0.5088678803552653,2.400536210089919,3.1003287888037354
11,81,init_value,0.497,2.43,3.07
11,81,stderr,0.34443348389934264,0.22806096277844579,0.2581047483772759
11,81,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,82,_val,0.49183514563277586,2.4382572807448155,3.058014870805983
11,82,init_value,0.497,2.43,3.07
11,82,stderr,0.38908277325126206,0.2346555824620902,0.25007615098501035
11,82,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,83,_val,0.4836305079712653,2.4619668756625153,3.0354940861884057
11,83,init_value,0.497,2.43,3.07
11,83,stderr,0.38444509711658653,0.21783184461707342,0.22508513738148508
11,83,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,84,_val,0.5028891855964859,2.415166410045093,3.0844617084032686
11,84,init_value,0.497,2.43,3.07
11,84,stderr,0.38220893094209646,0.24437353789898833,0.2708208967490256
11,84,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,85,_val,0.4955291610163173,2.429839916632132,3.0703169979386793
11,85,init_value,0.497,2.43,3.07
11,85,stderr,0.12161745274429986,0.07426505545774517,0.08282941818839665
11,85,correl,"{'tau1': '0.995', 'tau2': '0.997'}","{'A1': '0.995', 'tau2': '0.984'}","{'A1': '0.997', 'tau1': '0.984'}"
11,86,_val,0.4932947928724971,2.4363535333785395,3.064585088148598
11,86,init_value,0.497,2.43,3.07
11,86,stderr,0.24459975748237744,0.14898074938912684,0.16009525527429116
11,86,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,87,_val,0.48804661080212686,2.4415980628284433,3.0497760072955185
11,87,init_value,0.497,2.43,3.07
11,87,stderr,0.32062315578917644,0.19079288438812267,0.20109432479350195
11,87,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,88,_val,0.49794472154275193,2.4264836216088783,3.0759496221836073
11,88,init_value,0.497,2.43,3.07
11,88,stderr,0.2573937480827146,0.16037952755766327,0.17602662484407183
11,88,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,89,_val,0.4970860064343976,2.429990053020176,3.0700132194435454
11,89,init_value,0.497,2.43,3.07
11,89,stderr,0.23403938284785686,0.14433106626909772,0.15716543700743327
11,89,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,90,_val,0.49556323581573336,2.4368087940583067,3.0591761430996955
11,90,init_value,0.497,2.43,3.07
11,90,stderr,0.4002367110624537,0.23989115246008666,0.26086491802386197
11,90,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
11,91,_val,0.5010290107227153,2.4206050941695194,3.0807062471994877
11,91,init_value,0.497,2.43,3.07
11,91,stderr,0.2329882547069356,0.14728078778595688,0.16249647501045794
11,91,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,92,_val,0.5104198561276312,2.3999179847450427,3.1066127123867036
11,92,init_value,0.497,2.43,3.07
11,92,stderr,0.2439050914867111,0.16204978066128295,0.18586862725105907
11,92,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
11,93,_val,0.48932825818563686,2.4450617847322307,3.0569787744573835
11,93,init_value,0.497,2.43,3.07
11,93,stderr,0.26474643365583705,0.15801266192984928,0.16772689611724861
11,93,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
11,94,_val,0.5120538314807626,2.395793479953914,3.105030448237792
11,94,init_value,0.497,2.43,3.07
11,94,stderr,0.36700106385363845,0.24421476806787895,0.2811853461551394
11,94,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
11,95,_val,0.4938636967278158,2.4354475290492315,3.066545111068292
11,95,init_value,0.497,2.43,3.07
11,95,stderr,0.20481442119670373,0.12470936532082019,0.13542118287930335
11,95,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.994'}","{'A1': '0.999', 'tau1': '0.994'}"
11,96,_val,0.5020166150017269,2.41815745610046,3.0826446358044866
11,96,init_value,0.497,2.43,3.07
11,96,stderr,0.2222743469218895,0.14111363958560055,0.15643607054475925
11,96,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,97,_val,0.48915763408778146,2.4477526950778374,3.0543098561769035
11,97,init_value,0.497,2.43,3.07
11,97,stderr,0.2634969317329816,0.15584726305713884,0.16546401376763206
11,97,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,98,_val,0.5006156772926031,2.4232289962960296,3.076913351879478
11,98,init_value,0.497,2.43,3.07
11,98,stderr,0.24266829212593927,0.15160928539327653,0.16780615403821966
11,98,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
11,99,_val,0.5113066116097005,2.397487905723443,3.102850367957137
11,99,init_value,0.497,2.43,3.07
11,99,stderr,0.36159249725961956,0.2397230544724575,0.2749686346713919
11,99,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
12,0,_val,0.4934528624227841,2.438503929662325,3.0608435172470063
12,0,init_value,0.497,2.43,3.07
12,0,stderr,0.18997556900366658,0.11496466304492645,0.12278832796919377
12,0,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
12,1,_val,0.48562532135646963,2.456610266070388,3.0417438040149465
12,1,init_value,0.497,2.43,3.07
12,1,stderr,0.24471008343827858,0.14154766419400006,0.14616442628847717
12,1,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
12,2,_val,0.5024852969412918,2.417772825040586,3.0824944722198326
12,2,init_value,0.497,2.43,3.07
12,2,stderr,0.18153080204466301,0.11555470218853876,0.12748796216567732
12,2,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
12,3,_val,0.5030088403243564,2.419236788296239,3.0796034704474478
12,3,init_value,0.497,2.43,3.07
12,3,stderr,0.2489872735093706,0.1574485803141949,0.17363068933074413
12,3,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
12,4,_val,0.5003301726508826,2.4235905645551745,3.080430775322025
12,4,init_value,0.497,2.43,3.07
12,4,stderr,0.16601708700438536,0.10478095646565688,0.11482171349815042
12,4,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
12,5,_val,0.500237084335474,2.4226519331953593,3.0772231500702185
12,5,init_value,0.497,2.43,3.07
12,5,stderr,0.1886234389516065,0.11879420114287684,0.12977995880362514
12,5,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
12,6,_val,0.49233093291964525,2.440980751572315,3.059509482049953
12,6,init_value,0.497,2.43,3.07
12,6,stderr,0.19546382647366162,0.11781671396715923,0.12531577745911202
12,6,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
12,7,_val,0.48747785613353933,2.452566023061011,3.0456638649142134
12,7,init_value,0.497,2.43,3.07
12,7,stderr,0.2673328559984436,0.15590954738930896,0.1626810135978278
12,7,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
12,8,_val,0.48895056009369076,2.447079391925262,3.053513995132879
12,8,init_value,0.497,2.43,3.07
12,8,stderr,0.2595388650638088,0.15464784753256586,0.1617145461983581
12,8,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
12,9,_val,0.4980027049208773,2.426664758188314,3.0757200920960557
12,9,init_value,0.497,2.43,3.07
12,9,stderr,0.19556807164428228,0.12214633136208368,0.13327856212164194
12,9,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
12,10,_val,0.4916205899874093,2.4401577787080546,3.0570487595179863
12,10,init_value,0.497,2.43,3.07
12,10,stderr,0.23376065282517358,0.14097817210011396,0.1489278769790373
12,10,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '0.999', 'tau1': '0.998'}"
12,11,_val,0.49474213298379466,2.4337222491215136,3.0673432698523557
12,11,init_value,0.497,2.43,3.07
12,11,stderr,0.1551406937419623,0.09530143610041025,0.10249470999517452
12,11,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
12,12,_val,0.5028665710187934,2.4173877006265423,3.0822885782253913
