,,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg
,,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2
0,9,[0.49358492 2.53823498 2.9754486 ],True,1,hybr,12,"[[-2.10474982e-07  7.82787204e-01  6.22289477e-01]
 [ 1.66918422e-06 -6.22289477e-01  7.82787204e-01]
 [-1.00000000e+00 -1.20347290e-06  1.17563968e-06]]","[ 1.04100657e-01 -1.19005343e-01 -1.18046764e-01 -5.43901376e-03
  5.26668149e-03  4.48663499e-08]",[ 1.57862046e-10 -3.09716359e-12  1.83648857e-16],[0.00000000e+00 3.92486044e-12 4.83907359e-12],The solution converged.,0.49358492115557384,2.538234981904098,2.975448595247999,[0.63328622 3.49728755 1.11252126],True,1,hybr,29,"[[-2.10578198e-07  8.59418987e-01  5.11271948e-01]
 [-7.78013629e-07 -5.11271948e-01  8.59418987e-01]
 [-1.00000000e+00  2.16801642e-07 -7.76302410e-07]]","[-3.35218455e-01 -9.45383423e-02 -1.80721294e-02  1.46349112e-02
 -2.35885475e-02 -1.80243314e-08]",[ 1.07687216e-09 -1.75019634e-11  2.30940178e-16],[ 0.00000000e+00  0.00000000e+00 -2.77555756e-17],The solution converged.,0.6332862239170373,3.4972875492016575,1.1125212561524367,[0.49342484 2.59704172 2.90313173],True,1,hybr,11,"[[-4.20283604e-07  7.85921847e-01  6.18325845e-01]
 [ 9.69631800e-06 -6.18325845e-01  7.85921847e-01]
 [-1.00000000e+00 -6.32579409e-06  7.36067593e-06]]","[ 1.42675960e-01 -1.01821026e-01 -1.17205184e-01 -5.04595026e-03
  2.62011002e-03  7.95168195e-08]",[ 2.94592085e-10  9.05324765e-12 -3.60290551e-17],[0.00000000e+00 5.36215516e-12 9.08856324e-12],The solution converged.,0.49342483661712644,2.597041717641264,2.903131730570776
0,10,[0.48872602 2.81090697 2.81075406],False,5,hybr,33,"[[-1.46367702e-04  7.96828263e-01  6.04205841e-01]
 [-8.69494827e-01 -2.98544072e-01  3.93510080e-01]
 [-4.93942026e-01  5.25296256e-01 -6.92881750e-01]]","[ 2.08309646e-04 -1.07356118e-01 -1.12287349e-01  1.80719521e-05
  1.04818201e-05  1.48222906e-05]",[ 6.63758342e-09  1.17546561e-03 -2.06919276e-03],[-2.22044605e-16 -1.43786221e-03  1.89626748e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.488726022438596,2.81090697444777,2.810754060717807,[0.04934508 2.82489173 2.82554992],False,4,hybr,73,"[[-6.38202495e-04  9.31403358e-01  3.63988156e-01]
 [-9.69297472e-01  8.89249923e-02 -2.29248241e-01]
 [ 2.45890225e-01  3.52959107e-01 -9.02750168e-01]]","[ 7.09094187e-04 -6.96535741e-03 -1.34032499e-01  4.59156382e-06
  7.62061570e-05 -4.74956371e-05]",[ 5.41729472e-07 -2.90414707e-05 -1.14479859e-04],[ 2.22044605e-16 -4.29363021e-05  1.10018775e-04],"The iteration is not making good progress, as measured by the 
  improvement from the last five Jacobian evaluations.",0.049345076857421004,2.8248917268529556,2.825549922408702,[0.26489997 2.79611987 2.8009088 ],False,5,hybr,32,"[[ 1.60884686e-08 -7.95477936e-01 -6.05982552e-01]
 [ 6.67452280e-05 -6.05982551e-01  7.95477934e-01]
 [ 9.99999998e-01  4.04592416e-05 -5.30846069e-05]]","[-8.77906576e-04  1.05955050e-01  1.14743358e-01 -1.05393656e-04
  7.79551425e-05 -7.04919571e-09]",[ 1.69581201e-05  2.97431496e-03 -1.98521603e-07],[ 2.22044605e-16 -1.79143791e-03  2.37429291e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.26489997285819067,2.796119874298623,2.8009087963432795
0,11,[0.52108852 1.99244223 3.32520719],True,1,hybr,15,"[[-4.53430054e-07  7.60823966e-01  6.48958314e-01]
 [ 3.11079452e-06 -6.48958314e-01  7.60823966e-01]
 [-1.00000000e+00 -2.36375642e-06  2.07250982e-06]]","[ 2.93741766e-01 -5.13359438e-02 -1.02987002e-01 -1.82095283e-02
  1.73472734e-02  1.11578050e-07]",[-4.47872153e-10 -2.53999025e-11 -9.79797874e-17],[0.00000000e+00 9.03421782e-12 9.35640454e-12],The solution converged.,0.5210885166406194,1.992442229849034,3.325207194015041,[0.52589412 1.74255227 3.5815428 ],True,1,hybr,20,"[[-1.26744119e-07  9.11801992e-01  4.10630159e-01]
 [ 2.04248430e-06 -4.10630159e-01  9.11801992e-01]
 [-1.00000000e+00 -9.54271191e-07  1.81029629e-06]]","[ 2.94440923e-01 -7.48632994e-02 -7.37487527e-02 -1.30906687e-02
  4.70953130e-03  2.09902762e-08]",[ 2.81428479e-23 -4.53522619e-22  2.22044605e-16],[0.00000000e+00 0.00000000e+00 5.55111512e-17],The solution converged.,0.5258941237993863,1.7425522731286132,3.581542801866437,[0.52191123 2.0052006  3.29892419],True,1,hybr,13,"[[-4.22300291e-07  7.79510165e-01  6.26389577e-01]
 [ 2.24483112e-06 -6.26389577e-01  7.79510165e-01]
 [-1.00000000e+00 -1.73532619e-06  1.48534418e-06]]","[ 1.41980327e-01 -9.00233589e-02 -1.28468791e-01 -1.96864724e-02
  2.02023499e-02  1.04428198e-07]",[-4.83404152e-10  1.46758073e-11  2.37086423e-16],[-3.33066907e-16  2.01522132e-11  5.00269826e-11],The solution converged.,0.5219112311996581,2.0052006029486096,3.2989241853235023
0,12,[0.4932921 2.4445625 3.09741  ],True,1,hybr,9,"[[-4.21627656e-07  7.85635968e-01  6.18689039e-01]
 [ 5.81081416e-06 -6.18689039e-01  7.85635968e-01]
 [-1.00000000e+00 -3.92633288e-06  4.30432819e-06]]","[ 1.42363695e-01 -9.78235919e-02 -1.21881920e-01 -8.07217868e-03
  7.93046641e-03  1.02799199e-07]",[-9.81992239e-11 -4.04875193e-11 -4.15906547e-16],[-3.33066907e-16  6.76858569e-12  4.33736380e-12],The solution converged.,0.49329209736603924,2.444562495672884,3.097410004162708,[0.49407743 2.40776723 3.13419414],True,1,hybr,9,"[[-6.30474955e-07  9.28044407e-01  3.72469568e-01]
 [ 2.17216864e-05 -3.72469568e-01  9.28044407e-01]
 [-1.00000000e+00 -8.67577591e-06  1.99238569e-05]]","[ 9.51099021e-02 -7.38738160e-02 -7.39228307e-02 -2.42654555e-03
  1.86998908e-03  9.20786212e-08]",[ 3.61899725e-11  7.23986390e-13 -7.09066593e-18],[0.00000000e+00 1.84741111e-13 5.05706588e-14],The solution converged.,0.4940774279035192,2.407767228619885,3.1341941408670513,[0.49368044 2.47731188 3.05123771],True,1,hybr,9,"[[-4.21621985e-07  7.86244759e-01  6.17915188e-01]
 [ 6.78588172e-06 -6.17915188e-01  7.86244759e-01]
 [-1.00000000e+00 -4.52459745e-06  5.07483731e-06]]","[ 1.42223214e-01 -9.77124078e-02 -1.20873976e-01 -6.97474939e-03
  6.78725889e-03  1.01874512e-07]",[-5.02073070e-10 -1.69258188e-10 -9.36881002e-16],[0.00000000e+00 8.35898017e-12 1.27016175e-11],The solution converged.,0.49368043748308177,2.477311883648156,3.0512377080890514
0,13,[0.50249793 2.4738658  2.94665898],True,1,hybr,11,"[[-5.06619084e-07  7.82630694e-01  6.22486302e-01]
 [ 9.12166314e-06 -6.22486302e-01  7.82630694e-01]
 [-1.00000000e+00 -6.07460601e-06  6.82353012e-06]]","[ 1.18336512e-01 -1.07939549e-01 -1.31945117e-01 -6.60824062e-03
  5.97961107e-03  1.27380347e-07]",[ 4.85124622e-11 -4.35999257e-13 -2.50598982e-16],[ 2.22044605e-16 -7.65021380e-12 -5.79469805e-12],The solution converged.,0.5024979300122332,2.4738657981316243,2.946658977839844,[0.51286195 1.92209269 3.51571648],True,1,hybr,14,"[[-6.27586419e-07  9.27604328e-01  3.73564199e-01]
 [ 7.83984511e-06 -3.73564199e-01  9.27604328e-01]
 [-1.00000000e+00 -3.51083734e-06  7.03783044e-06]]","[ 9.55432255e-02 -7.85368862e-02 -7.11875222e-02 -7.07494837e-03
  7.10527989e-03  1.05197033e-07]",[-5.12782383e-10  1.63841010e-11  4.50264074e-16],[2.22044605e-16 5.61915514e-11 5.66344333e-11],The solution converged.,0.5128619470303442,1.92209268647913,3.5157164799249565,[0.50264242 2.52389932 2.88166274],True,1,hybr,12,"[[-6.71476075e-07  7.79620060e-01  6.26252794e-01]
 [ 1.60673378e-05 -6.26252794e-01  7.79620060e-01]
 [-1.00000000e+00 -1.05857114e-05  1.21059051e-05]]","[ 8.77368916e-02 -1.07411182e-01 -1.35212695e-01 -5.07022116e-03
  4.77733028e-03  1.67506137e-07]",[ 2.23462856e-10 -4.20945896e-12  4.35984433e-18],[0.00000000e+00 1.64274150e-11 1.35269018e-11],The solution converged.,0.5026424224126279,2.5238993158615175,2.8816627384755806
0,14,[0.49999035 2.30823846 3.18688738],True,1,hybr,10,"[[-4.21028221e-07  7.84709113e-01  6.19864185e-01]
 [ 4.37339624e-06 -6.19864185e-01  7.84709113e-01]
 [-1.00000000e+00 -3.04129638e-06  3.17086357e-06]]","[ 1.42423654e-01 -9.63442148e-02 -1.25240238e-01 -1.06774958e-02
  1.13878781e-02  1.07385535e-07]",[ 1.73926905e-10 -9.63637345e-12 -1.15371815e-16],[-2.22044605e-16 -8.29780689e-13 -3.28836958e-12],The solution converged.,0.49999035093491373,2.3082384638807074,3.1868873805043694,[0.51508917 1.61812865 3.87589265],True,1,hybr,21,"[[-5.97577034e-07  9.24623590e-01  3.80882156e-01]
 [ 5.16667457e-06 -3.80882156e-01  9.24623590e-01]
 [-1.00000000e+00 -2.52042797e-06  4.54962277e-06]]","[ 1.00343763e-01 -8.36176084e-02 -9.67175414e-02 -1.08677038e-02
  8.01113406e-03  1.03987981e-07]",[-8.14241962e-10 -8.16209612e-11  6.48633517e-17],[ 4.44089210e-16 -1.88827842e-11  7.56880808e-11],The solution converged.,0.5150891701685264,1.618128646361358,3.87589264917274,[0.50063728 2.33052504 3.15073877],True,1,hybr,10,"[[-4.20900209e-07  7.84593179e-01  6.20010922e-01]
 [ 4.53112604e-06 -6.20010922e-01  7.84593179e-01]
 [-1.00000000e+00 -3.13958307e-06  3.29412786e-06]]","[ 1.42467091e-01 -9.75710521e-02 -1.23357733e-01 -1.04168145e-02
  1.07144155e-02  1.05323376e-07]",[-8.99740368e-11 -4.95826462e-11 -1.86795128e-16],[0.00000000e+00 3.95239397e-13 9.26370092e-13],The solution converged.,0.5006372833843767,2.3305250393890855,3.1507387666967994
0,15,[0.48870003 2.61872905 2.93410331],True,1,hybr,13,"[[-4.72454486e-07  7.85110890e-01  6.19355222e-01]
 [ 1.34756961e-05 -6.19355222e-01  7.85110889e-01]
 [-1.00000000e+00 -8.71717191e-06  1.02872986e-05]]","[ 9.44909751e-02 -1.35385725e-01 -1.12399215e-01 -3.66743619e-03
  3.39721702e-03  1.05936481e-07]",[ 3.04566150e-10 -1.96414193e-11 -7.55085338e-17],[-3.33066907e-16  5.15043563e-11  4.53269089e-11],The solution converged.,0.4887000251081622,2.6187290491509554,2.9341033134894046,[0.50182081 1.69614316 3.82130897],True,1,hybr,22,"[[-6.19865753e-07  9.25649300e-01  3.78382576e-01]
 [ 4.92882285e-06 -3.78382576e-01  9.25649300e-01]
 [-1.00000000e+00 -2.43875899e-06  4.32781502e-06]]","[ 9.67245408e-02 -7.73323571e-02 -8.09452616e-02 -1.09050320e-02
  8.30380942e-03  9.63420140e-08]",[2.09974980e-11 2.54775645e-11 1.12558772e-16],[ 2.22044605e-16 -2.43693954e-14 -7.83678678e-14],The solution converged.,0.5018208140712572,1.696143156058136,3.8213089735342547,[0.4869375  2.73747038 2.80586306],True,1,hybr,14,"[[-4.19772060e-07  7.86879411e-01  6.17106792e-01]
 [ 2.06380328e-05 -6.17106792e-01  7.86879411e-01]
 [-1.00000000e+00 -1.30661802e-05  1.59805989e-05]]","[ 1.42850194e-01 -1.04040005e-01 -1.14554370e-01 -2.41319429e-03
 -8.57533021e-04  3.52450974e-08]",[-3.87500743e-10  2.70040871e-11  7.19973219e-16],[ 2.22044605e-16 -6.33282315e-12 -1.60451097e-11],The solution converged.,0.4869375020951825,2.737470384333956,2.805863055772459
0,16,[0.50636959 2.20263032 3.24149989],True,1,hybr,12,"[[-3.97244379e-07  7.83644308e-01  6.21209786e-01]
 [ 3.59751993e-06 -6.21209786e-01  7.83644308e-01]
 [-1.00000000e+00 -2.54611288e-06  2.57240392e-06]]","[ 1.51092245e-01 -1.07811558e-01 -1.10442328e-01 -1.34743463e-02
  1.45529337e-02  1.01496171e-07]",[-4.43443180e-10  2.92987879e-12  1.86695608e-16],[2.22044605e-16 1.02295949e-11 2.29286035e-11],The solution converged.,0.5063695888417213,2.202630321039247,3.2414998941746878,[0.67287646 2.72355218 2.72980676],False,5,hybr,43,"[[-2.20837671e-07 -9.28713655e-01 -3.70797718e-01]
 [-5.79722584e-04 -3.70797655e-01  9.28713499e-01]
 [ 9.99999832e-01 -2.15164906e-04  5.38314394e-04]]","[-5.90781459e-04  1.18805291e-01  3.31155332e-02 -4.52718506e-05
  1.23457763e-05  9.01856997e-09]",[2.30199525e-06 2.90236195e-03 1.68256556e-06],[ 0.         -0.00107802  0.00269472],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.6728764559952404,2.7235521798467754,2.729806761076501,[0.50710019 2.22015593 3.21033262],True,1,hybr,11,"[[-4.21023400e-07  7.83304269e-01  6.21638498e-01]
 [ 3.56199528e-06 -6.21638498e-01  7.83304269e-01]
 [-1.00000000e+00 -2.54406282e-06  2.52840175e-06]]","[ 1.42425413e-01 -9.69459495e-02 -1.24188743e-01 -1.31804412e-02
  1.39318518e-02  1.06765370e-07]",[5.59330447e-10 3.09312183e-10 8.66277330e-16],[ 0.00000000e+00 -4.19442259e-13 -1.00824904e-12],The solution converged.,0.5071001877793235,2.2201559334513905,3.2103326217580936
0,17,[0.5120952  2.12663466 3.2667761 ],True,1,hybr,12,"[[-4.21290322e-07  7.82210341e-01  6.23014432e-01]
 [ 2.98367220e-06 -6.23014432e-01  7.82210341e-01]
 [-1.00000000e+00 -2.18840849e-06  2.07138930e-06]]","[ 1.42334922e-01 -9.58020333e-02 -1.25590668e-01 -1.55827987e-02
  1.67571964e-02  1.07760352e-07]",[-6.99358018e-11 -2.54857817e-11 -4.65779419e-17],[2.22044605e-16 7.19757587e-13 1.97569738e-12],The solution converged.,0.5120952014797642,2.126634663545265,3.2667761001352154,[0.50784113 2.36647153 3.01632775],True,1,hybr,9,"[[-6.25270879e-07  9.27569864e-01  3.73649765e-01]
 [ 1.93961882e-05 -3.73649765e-01  9.27569864e-01]
 [-1.00000000e+00 -7.82736360e-06  1.77576874e-05]]","[ 9.59011412e-02 -7.80186888e-02 -7.46103290e-02 -2.83146473e-03
  1.69032812e-03  8.42873378e-08]",[-2.09813173e-09 -8.48179956e-12  9.25341487e-16],[2.22044605e-16 4.90562035e-11 2.55228061e-11],The solution converged.,0.5078411272443752,2.3664715322047067,3.0163277455001216,[0.51287531 2.14223387 3.23743093],True,1,hybr,12,"[[-4.21104976e-07  7.82025699e-01  6.23246184e-01]
 [ 3.05080976e-06 -6.23246184e-01  7.82025699e-01]
 [-1.00000000e+00 -2.23072046e-06  2.12335957e-06]]","[ 1.42397817e-01 -9.67180060e-02 -1.24397731e-01 -1.53600635e-02
  1.60633698e-02  1.06244544e-07]",[-4.76293684e-11 -2.62245216e-11 -5.99490625e-17],[ 0.00000000e+00 -7.54951657e-15 -1.83741911e-14],The solution converged.,0.5128753058615306,2.142233866169736,3.2374309265311028
0,18,[0.58330729 2.80072819 2.80068871],False,5,hybr,39,"[[ 2.33771227e-05  7.92950676e-01  6.09285832e-01]
 [ 5.50328991e-03 -6.09276708e-01  7.92938590e-01]
 [-9.99984857e-01 -3.33453995e-03  4.37808059e-03]]","[-1.67364058e-05 -1.28723507e-01 -9.18741683e-02  5.47760242e-04
  3.88736625e-04 -8.44889623e-09]",[3.59296496e-06 7.85888690e-04 4.32512279e-06],[ 0.         -0.00047599  0.00062537],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.5833072940393899,2.8007281869193754,2.8006887104366847,[0.50266688 1.58288442 3.96512801],True,1,hybr,22,"[[-4.07451158e-07  9.03641633e-01  4.28289388e-01]
 [ 3.63030036e-06 -4.28289388e-01  9.03641633e-01]
 [-1.00000000e+00 -1.92300895e-06  3.10598354e-06]]","[ 2.26477595e-01 -1.56252976e-01 -1.13344713e-01 -1.41371364e-02
  8.06257354e-03  7.50586799e-08]",[ 8.41520108e-10  2.67368664e-11 -2.37708813e-17],[ 2.22044605e-16 -9.60392876e-12 -4.16799928e-12],The solution converged.,0.5026668770899928,1.5828844216962787,3.9651280077196276,[0.44134774 2.78992608 2.7893581 ],False,5,hybr,40,"[[-2.51034494e-04 -7.92997567e-01 -6.09224749e-01]
 [-1.45762361e-01  6.02747040e-01 -7.84505793e-01]
 [-9.89319600e-01 -8.86050997e-02  1.15740508e-01]]","[-2.69002508e-04  9.78146955e-02  1.23823892e-01 -1.68403128e-04
 -2.21902568e-04  1.28267190e-06]",[-3.51408284e-06 -1.36295694e-03  2.00813471e-04],[ 0.         -0.00083652  0.00109463],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.4413477430421677,2.7899260756183337,2.7893581015435798
0,19,[0.50058324 2.22793695 3.28101334],True,1,hybr,12,"[[-3.44762902e-07  7.87788700e-01  6.15945586e-01]
 [ 2.15632560e-06 -6.15945586e-01  7.87788700e-01]
 [-1.00000000e+00 -1.59977955e-06  1.48637375e-06]]","[ 1.72344489e-01 -6.52359669e-02 -1.15593930e-01 -1.43548120e-02
  1.35412130e-02  7.16155160e-08]",[-3.07696583e-10  9.73799945e-12  1.27080665e-16],[0.00000000e+00 3.53088669e-11 3.57573970e-11],The solution converged.,0.5005832442063596,2.22793694836956,3.2810133414582174,[0.50553455 1.81147537 3.68796386],True,1,hybr,14,"[[-6.11037913e-07  9.21644302e-01  3.88035799e-01]
 [ 4.85776354e-06 -3.88035799e-01  9.21644302e-01]
 [-1.00000000e+00 -2.44814577e-06  4.24002551e-06]]","[ 9.81265502e-02 -8.34299590e-02 -8.40252059e-02 -1.16773408e-02
  3.67693665e-03  7.45095921e-08]",[1.27802746e-11 7.77216163e-12 2.99460911e-17],[0.00000000e+00 3.15303339e-14 4.86971574e-14],The solution converged.,0.5055345527170335,1.811475374694605,3.6879638604771476,[0.50128673 2.24518375 3.2505333 ],True,1,hybr,11,"[[-4.10454871e-07  7.85737093e-01  6.18560604e-01]
 [ 3.09504639e-06 -6.18560604e-01  7.85737093e-01]
 [-1.00000000e+00 -2.23698338e-06  2.17800154e-06]]","[ 1.46094467e-01 -8.28130550e-02 -1.33801654e-01 -1.29576810e-02
  1.34487564e-02  1.01426270e-07]",[ 2.59613035e-10 -2.00877951e-11 -1.68732092e-16],[ 0.00000000e+00  6.50490772e-12 -1.52466928e-12],The solution converged.,0.5012867323825766,2.2451837458704835,3.2505332996403156
0,20,[0.49873728 2.5061442  2.95233867],True,1,hybr,12,"[[-5.24253876e-07  7.82795216e-01  6.22279399e-01]
 [ 9.68726921e-06 -6.22279399e-01  7.82795216e-01]
 [-1.00000000e+00 -6.43857149e-06  7.25691561e-06]]","[ 1.14361455e-01 -1.03263101e-01 -1.38271256e-01 -6.24047196e-03
  5.65359319e-03  1.31850343e-07]",[ 1.56159487e-11  2.84534382e-13 -5.43036047e-18],[2.22044605e-16 5.77760062e-13 5.32907052e-13],The solution converged.,0.4987372774100173,2.5061441962577558,2.9523386705570616,[0.46839308 2.7505806  2.74380913],False,4,hybr,42,"[[ 0.00000000e+00  9.29296554e-01  3.69334422e-01]
 [-4.84704975e-04 -3.69334378e-01  9.29296445e-01]
 [-9.99999883e-01  1.79018232e-04 -4.50434662e-04]]","[-1.48987868e-03 -7.07358882e-02 -7.86907701e-02  2.79239417e-05
 -3.12375025e-05  2.60082426e-08]",[-4.33088554e-07  6.46538870e-03 -3.13380643e-06],[-2.22044605e-16 -2.36976305e-03  6.01538399e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last five Jacobian evaluations.",0.468393083685608,2.7505806011285556,2.7438091342963356,[0.49872632 2.56037084 2.88396575],True,1,hybr,16,"[[-4.06033708e-07 -7.83915070e-01 -6.20868072e-01]
 [-1.02154398e-05 -6.20868072e-01  7.83915070e-01]
 [ 1.00000000e+00 -6.66073637e-06  7.75594385e-06]]","[-7.35860923e-02  1.07609178e-01  1.19176058e-01 -4.27714857e-03
  4.12752886e-03  8.79705699e-08]",[2.36857500e-10 1.29993071e-11 6.92116392e-18],[-2.22044605e-16  0.00000000e+00  0.00000000e+00],The solution converged.,0.49872632001549877,2.5603708422772145,2.883965749286499
0,21,[0.50589995 2.1925083  3.26008982],True,1,hybr,12,"[[-4.05610248e-07  7.83522747e-01  6.21363103e-01]
 [ 3.56635167e-06 -6.21363102e-01  7.83522747e-01]
 [-1.00000000e+00 -2.53380420e-06  2.54228642e-06]]","[ 1.47942395e-01 -1.05764515e-01 -1.14477164e-01 -1.36410696e-02
  1.50606155e-02  1.05340807e-07]",[-3.17283534e-10  6.47247711e-13  1.31001766e-16],[-2.22044605e-16  4.19109192e-12  1.42553191e-11],The solution converged.,0.5058999496976437,2.192508297232324,3.260089821499463,[0.46108794 2.74105294 2.74286951],False,5,hybr,40,"[[-2.19256176e-05  9.28956634e-01  3.70188562e-01]
 [-9.30689519e-02 -3.68583716e-01  9.24923897e-01]
 [-9.95659666e-01  3.44327819e-02 -8.64651017e-02]]","[ 1.47342026e-03 -6.91697732e-02 -8.08315656e-02  1.63542347e-05
  5.65274940e-05 -3.49846640e-06]",[ 5.42413879e-06  7.34291779e-03 -6.86376887e-04],[-2.22044605e-16 -2.72507500e-03  6.85299574e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.4610879387695603,2.7410529361634604,2.742869507005439,[0.50664325 2.20963342 3.22927166],True,1,hybr,11,"[[-4.21075443e-07  7.83359579e-01  6.21568798e-01]
 [ 3.49372189e-06 -6.21568798e-01  7.83359579e-01]
 [-1.00000000e+00 -2.50144200e-06  2.47511315e-06]]","[ 1.42407830e-01 -9.64997306e-02 -1.24873493e-01 -1.33856299e-02
  1.44088297e-02  1.07775634e-07]",[6.40955981e-10 3.89708344e-10 1.09164175e-15],[ 2.22044605e-16 -2.42139642e-13 -6.44595488e-13],The solution converged.,0.5066432471114842,2.2096334156467603,3.2292716585632295
0,22,[0.5013881  2.82578127 2.82575739],False,5,hybr,49,"[[-0.00237971 -0.79889004 -0.60147239]
 [ 0.99762097  0.03954298 -0.05646899]
 [-0.06889652  0.60017585 -0.79689536]]","[-2.49777044e-05  1.09437089e-01  1.08828328e-01  2.61054561e-04
  2.59751455e-04  2.15754066e-06]",[ 3.69610987e-09 -1.56575701e-06 -2.26722732e-05],[ 0.00000000e+00 -1.36722183e-05  1.81536230e-05],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.5013881040301166,2.8257812729624994,2.825757391598015,[0.47950205 2.84081791 2.84087884],False,5,hybr,48,"[[-5.33637374e-04 -9.31864264e-01 -3.62806710e-01]
 [ 9.99970132e-01 -3.29464871e-03  6.99144722e-03]
 [ 7.71040047e-03  3.62792142e-01 -9.31838189e-01]]","[-5.82311165e-05  6.68558903e-02  7.25615068e-02  3.56831132e-05
  3.87393299e-05 -2.15823731e-06]",[-4.61199424e-07  4.14757887e-05 -5.37907158e-03],[ 2.22044605e-16 -1.95153737e-03  5.01274685e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.47950204607828906,2.8408179070504587,2.8408788428363843,[0.62774789 2.81489697 2.8147787 ],False,5,hybr,60,"[[ 1.58754902e-05 -8.22192811e-01 -5.69209083e-01]
 [ 3.74580677e-04 -5.69209039e-01  8.22192757e-01]
 [ 9.99999930e-01  2.26267437e-04 -2.98941067e-04]]","[ 1.66439122e-04  1.37454974e-01  8.15996916e-02 -5.82366061e-03
 -3.45185417e-03  1.92433959e-09]",[ 2.48035050e-05  5.86024126e-04 -2.19907097e-07],[ 0.         -0.00035396  0.00046771],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.6277478937318349,2.8148969661420145,2.814778702197411
0,23,[0.49926049 2.39055449 3.09190799],True,1,hybr,10,"[[-5.72034164e-07  7.85230733e-01  6.19203276e-01]
 [ 8.98994807e-06 -6.19203276e-01  7.85230733e-01]
 [-1.00000000e+00 -6.01578410e-06  6.70497808e-06]]","[ 1.47573019e-01 -9.37303398e-02 -1.22537000e-01 -9.29492680e-03
  8.68109698e-03  1.49661200e-07]",[ 4.58421421e-11 -7.62901546e-13  1.88962888e-16],[-2.22044605e-16 -1.12786447e-11 -8.90310048e-12],The solution converged.,0.4992604929800501,2.390554492959426,3.0919079856052716,[0.50201893 2.75551898 2.75607875],False,5,hybr,40,"[[-2.07698064e-04  9.32802203e-01  3.60388690e-01]
 [-2.30216282e-02  3.60288722e-01 -9.32556723e-01]
 [ 9.99734946e-01  8.49042465e-03 -2.13997942e-02]]","[-2.14446690e-04 -7.45719966e-02 -7.38836085e-02  6.72427610e-04
  6.55112210e-04 -2.61069184e-07]",[-4.52202265e-05 -5.07655600e-03 -1.16910965e-04],[-2.22044605e-16 -1.87312409e-03  4.72001292e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.5020189291349387,2.7555189822440584,2.7560787506453233,[0.49975978 2.41973502 3.04887412],True,1,hybr,9,"[[-4.20137476e-07  7.84896914e-01  6.19626367e-01]
 [ 5.66043318e-06 -6.19626367e-01  7.84896914e-01]
 [-1.00000000e+00 -3.83711825e-06  4.18252827e-06]]","[ 1.42717849e-01 -9.99561862e-02 -1.21014841e-01 -8.50609795e-03
  7.63645930e-03  9.89127818e-08]",[9.72050082e-12 8.99164391e-12 4.68126528e-17],[2.22044605e-16 7.24975635e-14 7.59392549e-14],The solution converged.,0.49975977624205953,2.4197350188095235,3.0488741237790977
