,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg,cont,cont,cont,cont,cont,dis,dis,dis,dis,dis,deconv,deconv,deconv,deconv,deconv
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
12,91,0.46711726060712105,2.430000020396233,3.037020607857136,True,10,0.5121052927564643,2.4299999022317,3.1085970988370693,True,11,0.5603381876104199,2.285922989967824,3.227589789676428,True,18,0.4937304474134225,2.4459859773387227,3.0531370419008015,True,8,0.4859925375937287,2.4945723329831533,3.1380887292657302,True,16
12,92,0.47091887617289646,2.4300000108523006,3.0434020686971044,True,15,0.5149629301880887,2.429999997551492,3.114829235134076,True,10,0.5597225992375091,2.284456917275052,3.230449812858396,True,121,0.4941260871312014,2.4439907936536285,3.0576423092795912,True,69,0.497,2.43,3.07,False,17
12,93,0.5031008069074999,2.430000000002521,3.0750311027506596,True,8,0.5424426062557421,2.429999947330878,3.1472257926708407,True,10,0.563807137830781,2.2753061272522697,3.24176034247373,True,13,0.4977258331878605,2.4264512299308048,3.071131212903349,True,8,0.45384168336863095,2.4498993081060934,3.1311397004209938,True,25
12,94,0.49652880508182945,2.429999933706906,3.0690344977264084,True,9,0.5367325881410395,2.429999947920593,3.1410142145346276,True,10,0.562677248382743,2.277080487808653,3.239778801065149,True,15,0.4969871446563306,2.4300628903045403,3.069102616430749,True,7,0.4682645513697192,2.4643627453443724,3.1394462841023087,True,30
12,95,0.49206039965710635,2.4300001800805293,3.0645883581928306,True,9,0.5328894449592856,2.4299998609790814,3.1364291065379204,True,11,0.5620751541221699,2.278351864909914,3.2382076722671727,True,47,0.4964818160639665,2.432509978071677,3.0672751737474093,True,47,0.497,2.43,3.07,False,17
12,96,0.5262991555812518,2.4300000356790408,3.1049136689729937,True,10,0.5619110481744211,2.429999899444971,3.1773415592256433,True,12,0.5652519017179991,2.267581708883111,3.2528351143595917,True,13,0.5003819721211132,2.413464438196455,3.0856839134952643,True,8,0.33566470031501716,2.329307308891549,3.0681592677467844,True,30
12,97,0.48563562338278216,2.4300001631625023,3.059373977462302,True,9,0.5272612127064071,2.4300000066290797,3.1309660425236188,True,12,0.5608599955341458,2.2800258436228087,3.236581364140908,True,34,0.49576083789745046,2.4360276981023268,3.065729996796644,True,31,0.497,2.43,3.07,False,17
12,98,0.48352293531701024,2.430000108607324,3.0549774911368983,True,9,0.5257550254282454,2.430000067772134,3.126739358560082,True,10,0.5614353826856443,2.2809765601785754,3.2345651435118636,True,13,0.49553505714334756,2.4371626340463473,3.0624892200122966,True,8,0.30917639851197026,2.3371052072096288,3.0413189544281707,True,19
12,99,0.5022538851587621,2.4300000031971285,3.0772833537757274,True,21,0.5413517862368415,2.429999989941181,3.1491700678478964,True,12,0.5625730493021192,2.2750262225419595,3.243098676356646,True,64,0.4976338221117367,2.426903783760628,3.073885585215176,True,18,0.497,2.43,3.07,False,17
13,0,0.4822078242462692,2.4299999309389473,3.0555110792822227,True,25,0.5243922088318561,2.429999771778265,3.127055459145313,True,15,0.5605442454533666,2.2810216358327127,3.235012924580493,True,76,0.49538100732976453,2.4378929947147556,3.0637658439946542,True,54,0.497,2.43,3.07,False,17
13,1,0.5049333011558793,2.429999833584218,3.078972544499478,True,30,0.5437701185969577,2.4299999253037945,3.151008592529829,True,13,0.5633247144735403,2.2744325443544726,3.243498299170838,True,34,0.4979403880080327,2.425431308313578,3.0739279071313983,True,41,0.497,2.43,3.07,False,17
13,2,0.4807487908642673,2.429999792237448,3.0525238506129986,True,14,0.5233537654264109,2.4299999720094285,3.1241867818700317,True,16,0.5609417308505688,2.281675009733222,3.2336494841302335,True,45,0.4952252690608657,2.438671143148229,3.0615584984387194,True,32,0.497,2.43,3.07,False,17
13,3,0.5062529245050432,2.4299987924975555,3.079437716177308,True,19,0.545042844785567,2.4299998147278554,3.151661221714912,True,14,0.5638626707457746,2.274231081789125,3.2435422711372746,True,50,0.4980808353888087,2.4247022549077566,3.073571860665057,True,26,0.497,2.43,3.07,False,17
13,4,0.5158143577074219,2.429999802992787,3.091378434947692,True,21,0.5530600205642717,2.4299999313894958,3.1636740210743612,True,10,0.5644608987791291,2.2710564539365325,3.2478831128449084,True,58,0.4991931506934234,2.419389497887728,3.079350757691624,True,34,0.497,2.43,3.07,False,17
13,5,0.47975491506443385,2.429999154902035,3.051365068801639,True,24,0.5225352607544252,2.4299999663137273,3.1230269195276628,True,12,0.5609628149726568,2.282041742011135,3.2332757766444535,True,36,0.49510505837476626,2.439201231642951,3.060929463941574,True,52,0.497,2.43,3.07,False,17
13,6,0.5121921834926776,2.429999659255423,3.0876043626871286,True,31,0.5499306091577342,2.430000130266646,3.159799388397751,True,12,0.5639854818415816,2.272157297959943,3.2466862169425594,True,49,0.49875924798581894,2.421392093723685,3.0779315027734633,True,35,0.497,2.43,3.07,False,17
13,7,0.49804069786505667,2.430000473931507,3.070429998726207,True,16,0.5380355185622951,2.429999854729177,3.142443652433038,True,12,0.5629451266654949,2.2766843087821877,3.240269718342546,True,44,0.49715759828809614,2.4292337030683258,3.0695973809565062,True,43,0.497,2.43,3.07,False,17
13,8,0.4816213315167807,2.4300002854023255,3.0536435630290506,True,20,0.5240547130844028,2.430000053499044,3.1252881951849063,True,10,0.561009603742525,2.2814360451539075,3.2341758533784786,True,37,0.4953197704851436,2.4381996533288337,3.0622046270514733,True,114,0.497,2.43,3.07,False,17
13,9,0.471320641042594,2.4299950338782774,3.0406736481453533,True,47,0.5157294516620545,2.430000070390814,3.112402968616943,True,15,0.5609447574984738,2.284800579738093,3.2288998239163966,True,32,0.4941944154159248,2.443718669636937,3.054647672573956,True,33,0.497,2.43,3.07,False,17
13,10,0.5019293576998147,2.429999097580013,3.0754519385766192,True,33,0.5412535945467041,2.4299999563109203,3.1474786446096057,True,12,0.5630404821959701,2.2753505004468804,3.2421628468130823,True,56,0.49759551473280533,2.4270884453473887,3.072261220120115,True,27,0.497,2.43,3.07,False,17
13,11,0.4985428578707148,2.4299995721648635,3.070439538316311,True,20,0.5385356318753449,2.429999951050338,3.1425305063150764,True,15,0.5632443272109794,2.2766639476912225,3.2402466886890315,True,43,0.49721360583332425,2.4289576669368684,3.0693069135162414,True,19,0.497,2.43,3.07,False,17
13,12,0.49045401442486247,2.430002457533291,3.062465176144681,True,24,0.5315856959014049,2.429999906088579,3.1343299077190143,True,12,0.5621071995157189,2.2789354053134034,3.2374166562030466,True,60,0.4963062419909448,2.4333913519558372,3.066078896750452,True,25,0.497,2.43,3.07,False,17
13,13,0.5028267242822498,2.4299997117087164,3.0750731285662867,True,27,0.5421749302039062,2.4299999884303864,3.147241444556108,True,10,0.563620184925351,2.2753032554346415,3.241791430699582,True,37,0.4976894531610066,2.4265966650487862,3.0713356337128097,True,23,0.497,2.43,3.07,False,17
13,14,0.4832320169475729,2.429999339799108,3.05544446964491,True,20,0.5253979480013462,2.429999987210106,3.1271034449347446,True,12,0.5611313253835797,2.2809494882269115,3.2348775606024547,True,45,0.4955026870492746,2.437327913565444,3.063126133581675,True,52,0.497,2.43,3.07,False,17
13,15,0.5042242039217444,2.4299995308308513,3.078306972082569,True,30,0.5431526665275299,2.4299999537844466,3.150317493290018,True,15,0.5632446313604521,2.2746598512911125,3.2433280418715436,True,42,0.49785465382459976,2.4258190458956617,3.0736986183340083,True,21,0.497,2.43,3.07,False,17
13,16,0.505001442477115,2.4299987056800916,3.0782876564505686,True,24,0.5439376821254285,2.429999863421752,3.1504382301136173,True,20,0.5635680460710385,2.2745108258664373,3.2430834795982797,True,40,0.49794124505572607,2.4253937134188237,3.0732027382965637,True,31,0.497,2.43,3.07,False,17
13,17,0.49375341857127586,2.430000202734157,3.06620063451626,True,34,0.5343549306721942,2.430000030201054,3.13810361287643,True,10,0.5623268985479166,2.277882187706404,3.2387680501738845,True,61,0.4966781932861666,2.4315867180251134,3.0679059107478825,True,61,0.497,2.43,3.07,False,17
13,18,0.47500581535891095,2.4300004584935615,3.0464180020013547,True,35,0.5185331839852081,2.429999986292433,3.1179860832061514,True,11,0.560517378851352,2.28342644586366,3.231386086414907,True,22,0.4945958816930926,2.4417778577526073,3.0585210265525773,True,38,0.497,2.43,3.07,False,17
13,19,0.5150399950809451,2.4300002480018077,3.089784774099973,True,16,0.5524706309997935,2.4299999633608698,3.1621178659970406,True,10,0.5646830717263557,2.271470205963657,3.2472808370436805,True,49,0.4990912886760916,2.419824606395551,3.0782732337709744,True,42,0.497,2.43,3.07,False,17
13,20,0.503717461727986,2.4300000139359583,3.07910577283644,True,29,0.5425823421323529,2.4299998907776015,3.1510198094087474,True,17,0.5627717505963243,2.2746394587857206,3.2439231508672863,True,54,0.49780494686100285,2.42609601951004,3.074806246134601,True,36,0.497,2.43,3.07,False,17
13,21,0.5090938928318015,2.429999640635237,3.082505785240726,True,14,0.5474671065162217,2.4299999816082827,3.154782195854031,True,10,0.564151347855976,2.2733360455935108,3.2445446934565623,True,57,0.4984107450717053,2.4231354619964325,3.074851709458031,True,42,0.497,2.43,3.07,False,17
13,22,0.49074391375407184,2.4300007521878797,3.061932997548215,True,31,0.5319448589692891,2.4300000695904664,3.133897027415896,True,10,0.5624122784023924,2.2789568022596156,3.237043768535843,True,71,0.49633834491888495,2.433227524172676,3.065375670275989,True,44,0.497,2.43,3.07,False,17
13,23,0.5027117840077501,2.4300001236250406,3.075967633747969,True,22,0.5419569303967763,2.42999998001839,3.1480384107180144,True,12,0.5632594630059362,2.2751815013643037,3.24230408175431,True,63,0.4976867181653371,2.426661233701358,3.072300812176227,True,42,0.497,2.43,3.07,False,17
13,24,0.4914448603714104,2.4299994714324584,3.0649790970394775,True,18,0.5322464289538599,2.4299999516946458,3.1367238004070077,True,12,0.5616375534006129,2.278372247952283,3.2385346324215294,True,31,0.49641502086861133,2.432851164989823,3.0680280531698285,True,51,0.497,2.43,3.07,False,17
13,25,0.49210330621574405,2.4299996591909925,3.064608768329744,True,15,0.532936457470218,2.4300000412568323,3.1364663020314762,True,11,0.5621005125078621,2.278352258564757,3.2382246419908047,True,46,0.4964911639849528,2.4324886920336852,3.0672736398769618,True,26,0.497,2.43,3.07,False,17
13,26,0.5117349513859567,2.430000393808384,3.0858321408666303,True,27,0.5496832938274268,2.4299999977757527,3.158140515838961,True,10,0.5643105978300037,2.2724615569145925,3.2457707326289653,True,38,0.4987100177329374,2.42166511811527,3.0764777982107065,True,60,0.497,2.43,3.07,False,17
13,27,0.5086494765922731,2.4299996775964723,3.0832530905888724,True,25,0.5469284628433627,2.430000029796126,3.1553668493387796,True,10,0.5636761501666036,2.273270818039429,3.2450370996792994,True,24,0.4983534931718822,2.4233649475879644,3.0758610919538256,True,30,0.497,2.43,3.07,False,17
13,28,0.49041702822017413,2.429999688761689,3.062793447550206,True,26,0.5315108781237212,2.4300000046371784,3.1346223392352,True,11,0.5619177046120912,2.278844067426892,3.237536943630272,True,31,0.4963023957090412,2.433410645694827,3.0664306332563576,True,20,0.497,2.43,3.07,False,17
13,29,0.5056501544877783,2.4300007747042596,3.0772410262675,True,22,0.5447097306045279,2.430000034631617,3.149603377720879,True,10,0.5643017173624129,2.2746405591082923,3.242455024793761,True,30,0.49800346328626055,2.4250438555064155,3.0717609634820993,True,25,0.497,2.43,3.07,False,17
13,30,0.4957815463745998,2.4299998180649367,3.0686982879944167,True,8,0.5360333098087292,2.429999997996072,3.1406028317061083,True,10,0.5624266844456313,2.2772259154165835,3.239733244586803,True,25,0.4969035681251267,2.4304731217970117,3.06920953017598,True,18,0.497,2.43,3.07,False,17
13,31,0.506243916975966,2.429999674700303,3.0833336639247775,True,10,0.544568442564186,2.4299999651517865,3.1551568553743503,True,15,0.5623992108666025,2.273508119178483,3.2454982332516127,True,143,0.4981022031802052,2.4246899115112805,3.0774485676352206,True,40,0.497,2.43,3.07,False,17
13,32,0.4873314928756439,2.4300000272669005,3.0604567649928325,True,25,0.5287723805788741,2.429999981462289,3.132121920883939,True,10,0.5612612446657806,2.2796112263233606,3.23683071245115,True,25,0.49595660905277555,2.4351007060078174,3.065856647414084,True,42,0.497,2.43,3.07,False,17
13,33,0.4916174694598387,2.4299997869409595,3.0657821149384334,True,26,0.5323262023214659,2.42999998610327,3.137491240502391,True,13,0.5613560893139969,2.2781609254075734,3.23884444892558,True,50,0.4964374245273601,2.4327610180269508,3.0687359443853595,True,46,0.497,2.43,3.07,False,17
13,34,0.50043439183862,2.4299998528838076,3.0734538817568566,True,18,0.5400267902757572,2.429999967735375,3.14548954454371,True,13,0.5630264120883619,2.275876280736453,3.241404157047964,True,24,0.4974268723571934,2.427914949644059,3.071176713257311,True,27,0.497,2.43,3.07,False,17
13,35,0.492302075279403,2.429999812364963,3.064763129679417,True,9,0.5331118296713523,2.429999960679122,3.136629859951356,True,10,0.562126824332717,2.2782900608226733,3.238253314034528,True,30,0.49651438180258894,2.432380489563594,3.0673131815725023,True,29,0.497,2.43,3.07,False,17
13,36,0.5139775296796735,2.4299997858213103,3.0900596638936113,True,11,0.5514031236799964,2.430000033313421,3.1622419483167095,True,12,0.5639886035228314,2.2714940226629716,3.247563345211565,True,23,0.49896524300942374,2.42039213545272,3.0792154586478677,True,48,0.497,2.43,3.07,False,17
13,37,0.5120845142348119,2.4299997127681734,3.0881441820790143,True,23,0.5497469686681202,2.4299992635162773,3.160239497372186,True,15,0.5637221701717569,2.272060454090595,3.2469658015519656,True,27,0.49875552891612285,2.4214490392352146,3.078536346138329,True,53,0.497,2.43,3.07,False,17
13,38,0.5068253397280288,2.429999739814338,3.081457757219968,True,11,0.5453558488542607,2.4300000036779448,3.1535333746246734,True,10,0.5633557019344948,2.2737590478613514,3.2444004550891594,True,30,0.49815009489139467,2.424377153190742,3.0752205062339257,True,31,0.497,2.43,3.07,False,17
13,39,0.4853266971015703,2.4299999306339277,3.0583511742647738,True,23,0.527080380185755,2.4300000691728516,3.129987734998058,True,11,0.5610773994034561,2.2802204554681325,3.236076412499235,True,27,0.49573205459928177,2.436193307405406,3.0648764382239824,True,24,0.497,2.43,3.07,False,17
13,40,0.5084496517805275,2.429999810502522,3.0836948565141977,True,19,0.5467003906139225,2.43000010750327,3.155780698820858,True,11,0.5634215737116083,2.273220525926458,3.245309853494312,True,41,0.4983370561456474,2.423473291512558,3.0764258839575187,True,25,0.497,2.43,3.07,False,17
13,41,0.5158354196508462,2.429999954305357,3.0940128477683015,True,24,0.5527883158811105,2.429999873878572,3.166059458363529,True,14,0.5636043636709217,2.2706340411283388,3.2493104604468646,True,29,0.4991926529990715,2.419334987241591,3.08191653985899,True,18,0.497,2.43,3.07,False,17
13,42,0.490607894239616,2.429999426059907,3.0632561078208393,True,24,0.531637502197004,2.429999981415398,3.135058276184639,True,10,0.5618429263038197,2.2787459086337516,3.2377505529747284,True,62,0.49632330128105123,2.433306956590626,3.0667847946217726,True,53,0.497,2.43,3.07,False,17
13,43,0.4991977273511161,2.4299996630093283,3.070590314435921,True,18,0.5391609258898138,2.4300000211675603,3.142750901329351,True,15,0.5633818801343846,2.276451180028097,3.240047657348806,True,48,0.4972867832789046,2.428599137435296,3.0690656171839716,True,19,0.497,2.43,3.07,False,17
13,44,0.5138034405484391,2.4299995039558633,3.090753779223889,True,35,0.5511425118490567,2.4299999598680757,3.162821130874221,True,21,0.5636872188271742,2.271417029091113,3.247995685175002,True,26,0.49894666893234974,2.4204772144631983,3.080008540670418,True,34,0.497,2.43,3.07,False,17
13,45,0.5034899940261275,2.4299998037525268,3.0761402632061756,True,20,0.5427176652253992,2.429999992867417,3.1483280272951006,True,12,0.563624057229358,2.275089702025034,3.242294236043018,True,57,0.497772387092004,2.4262340244518725,3.071997456050065,True,29,0.497,2.43,3.07,False,17
13,46,0.500332091612927,2.4299998948841077,3.0736696994621178,True,9,0.5399033872294484,2.4300000893436553,3.145677431371116,True,12,0.5629012461513451,2.275855545686753,3.2415409834011224,True,26,0.49741152143513023,2.4279678060781564,3.0714506373658774,True,24,0.497,2.43,3.07,False,17
13,47,0.5080611518586263,2.4300002889429395,3.0828105499655583,True,21,0.5464137778595912,2.4299999126128986,3.154917879009128,True,10,0.5635299986793434,2.2734102437354684,3.2449110910985746,True,38,0.49828960612667567,2.423691862342725,3.075791701882169,True,28,0.497,2.43,3.07,False,17
13,48,0.4792109623428393,2.4300008473875665,3.050898165952229,True,45,0.5220606120141791,2.4300000671460604,3.1225371882218242,True,13,0.5608513711069857,2.2821688143644896,3.2330895022241815,True,43,0.4950578110607463,2.439506582026801,3.060765762644875,True,34,0.497,2.43,3.07,False,17
