,,bg,bg,bg,bg,bg,bg,bg,bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale
,,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success
0,47,2.1307884143154237,0.49173158083845414,0.5082684191615459,2.139672552002078,2.9862650362472114,0.8445029117084394,425,True,0,0.5130638917110539,0.486936108288946,2.0138855694014772,3.3562319131599754,0.8453286885275272,279,True,1.7199096953302018e-06,0.7991463724248364,0.20085362757516356,2.0808597506613276,4.819636007639103,0.6869540866425957,671,True,0,0.7738279784832809,0.2261720215167191,1.9084114213945251,6.249822183738342,0.6029495022001865,281,True
0,48,1.3322676295501878e-15,0.4635593618854164,0.5364406381145835,2.3672402590783794,3.058254420923319,0.7859198768713426,170,True,0,0.4644455596227967,0.5355544403772033,2.358375542644434,3.055331767572434,0.7828827146680685,118,True,1.5089158451608853e-06,0.7134384264320941,0.2865615735679059,2.08023185863608,3.9787060661330633,0.6482524697295458,470,True,0,0.7056343754499839,0.29436562455001614,1.7434068006771586,5.977265776278748,0.5656435804602793,247,True
0,49,4.636846336606568,0.44937623589989484,0.5506237641001052,2.286439274039785,2.7443349533731736,0.9133752970099729,258,True,0,0.5436698097962682,0.4563301902037318,1.8691738930011121,3.81752031422036,0.9072402202196618,329,True,5.149479094601617e-05,0.7615182411717836,0.23848175882821643,1.9923018600349178,5.086312385106318,0.7176155078457398,620,True,0,0.722704136775123,0.277295863224877,1.7704647059640983,6.101152624042538,0.7147952380949406,244,True
0,50,1.4029566397251547,0.507263083872249,0.49273691612775106,2.3498642635435742,2.969842759506395,0.9438292088303394,304,True,0,0.5002778850146221,0.4997221149853779,2.390160234458849,3.0677939958603355,0.9446536683370167,116,True,0.01037117232032192,0.6628777523182567,0.33712224768174326,2.419980095493102,2.9978943893703334,0.7400603654924455,327,True,0,0.48888753426813514,0.5111124657318649,2.428387009465373,3.0735140010698956,0.5447453636004396,63,True
0,51,1.614406819914271,0.49280676835177806,0.5071932316482219,2.121524736453177,3.0447349091204847,0.8286327814615483,391,True,0,0.5180024192261955,0.48199758077380456,1.9788734659529896,3.3871721074233045,0.8247832145708205,281,True,7.793201906025615e-07,0.7378417489796361,0.26215825102036394,2.0353165462597027,4.238891637342608,0.6675098621396179,713,True,0,0.7138582056989555,0.28614179430104447,1.6930522958085046,6.4466325722510085,0.5444157997786695,278,True
0,52,1.8490247133727387,0.45094386911718987,0.54905613088281,2.1216197854381,3.0521618656199,1.0020969528328294,348,True,0,0.4816244365968125,0.5183755634031875,1.9719518670796452,3.402237670907506,0.9966720789362356,280,True,0.013718606062237182,0.13424723639296987,0.8657527636070301,0.12965209188756166,2.600665389444889,0.7461893642183551,1032,True,0,0.9074248323164478,0.09257516768355223,1.8842379205851452,24902913666.556698,0.8935518893899648,190,True
0,53,0.0,0.441621538802818,0.558378461197182,2.3164135414593146,3.0545078706293234,0.8358394020137923,186,True,0,0.4424917878584236,0.5575082121415764,2.3075409655415826,3.0516968064608205,0.8323972362491369,118,True,9.360938135749564e-08,0.8801438076338812,0.11985619236611877,2.1101484123015197,6.316522960221659,0.7933676655523361,595,True,0,0.7901225098338016,0.2098774901661984,1.6636242361171543,10.056619758659975,0.7045180372534341,247,True
0,54,2.325614671213175,0.5095809272218762,0.4904190727781237,2.014861639377153,3.012175424895366,0.9243873447265368,392,True,0,0.5281620436376532,0.47183795636234693,1.8923897396094707,3.4148707836240524,0.9233372510632254,281,True,3.7952987930189863e-07,0.8945349906477131,0.10546500935228686,2.1855748848384664,6.681629956567123,0.7149779364949568,708,True,0,0.8341019832744099,0.16589801672559013,1.9732687787170269,7.9111192736284455,0.7827759987352204,280,True
0,55,2.582352044423497,0.4647391527447772,0.5352608472552228,2.0311970179097245,2.9806648895000305,0.9533341290670194,441,True,0,0.48446125452417255,0.5155387454758276,1.902465580175031,3.364422370748458,0.9574199023784977,286,True,3.44488381112118e-05,0.9356521600368657,0.06434783996313431,2.0876469658861434,14.34452537670867,0.8757401034915856,601,True,0,0.9106825941390342,0.08931740586096582,1.8767974229672548,133210832439.4936,0.7488534269561519,225,True
0,56,2.011112034529783,0.470975039368221,0.5290249606317791,2.0850360089923337,3.041513107441233,0.8374922889415022,343,True,0,0.4993774713396888,0.5006225286603111,1.9520069851121007,3.414372720218317,0.8360390409427846,280,True,0.00040222635352771263,0.5513213858689889,0.44867861413101107,1.6337218704408634,3.658135993054028,0.6911202403390903,670,True,0,0.7998417342466126,0.20015826575338735,1.7194133442363384,10.255763438818065,0.6195650837306922,278,True
0,57,0.15025623562614343,0.4700732638586362,0.5299267361413638,2.5455819348827475,3.077481661408232,0.925609823304755,152,True,0,0.47009584508067453,0.5299041549193254,2.5386352986126535,3.0888026420367805,0.9220148656548524,117,True,1.8887024971103727e-05,0.5892057071000822,0.41079429289991776,2.188166391745491,3.572012960725867,0.7099391630280281,505,True,0,0.5300369798938998,0.46996302010610025,1.8909532828064495,3.9618096204038187,0.6943781270338092,181,True
